book_id,text_reviews_count,language_code,average_rating,authors,publication_year,title
16278318,8426.0,en-GB,3.49,"[{'author_id': '31712', 'role': ''}]",2015,Armada
12180248,2014.0,en-US,3.73,"[{'author_id': '173493', 'role': ''}]",2012,Enchanted (Woodcutter Sisters #1; Books of Arilland #1)
18209454,3695.0,eng,3.99,"[{'author_id': '12712', 'role': ''}, {'author_id': '653240', 'role': ''}]",2014,"The Thousand-Dollar Tan Line (Veronica Mars, #1)"
5802140,1587.0,en-US,3.80,"[{'author_id': '3502', 'role': ''}]",2009,The Story Sisters
920607,3099.0,eng,4.33,"[{'author_id': '38954', 'role': ''}]",2007,The Arrival
9572203,4111.0,eng,4.03,"[{'author_id': '904719', 'role': ''}, {'author_id': '2737734', 'role': 'Translator'}]",2011,"The Snowman (Harry Hole, #7)"
16101126,2830.0,eng,3.63,"[{'author_id': '2987', 'role': ''}]",2013,The Moon and More
6316171,3536.0,eng,4.03,"[{'author_id': '432859', 'role': ''}]",2009,Hate List
29069989,14050.0,eng,3.74,"[{'author_id': '1077326', 'role': ''}, {'author_id': '5042201', 'role': 'Adaptation'}, {'author_id': '3439408', 'role': 'Adaptation'}]",2016,"Harry Potter and the Cursed Child, Parts 1 & 2 (Harry Potter, #8)"
18712886,5677.0,eng,4.02,"[{'author_id': '6953956', 'role': ''}]",2014,"The Queen of the Tearling (The Queen of the Tearling, #1)"
18140047,5180.0,eng,3.82,"[{'author_id': '7154109', 'role': ''}]",2014,Love Letters to the Dead
69136,5237.0,eng,3.98,"[{'author_id': '38951', 'role': ''}]",2006,The Book of Lost Things
13514612,2478.0,eng,4.05,"[{'author_id': '5767141', 'role': ''}]",2013,All Our Yesterdays
161656,1491.0,eng,3.89,"[{'author_id': '93726', 'role': ''}, {'author_id': '526807', 'role': 'Illustrations'}]",2010,"The Tail of Emily Windsnap (Emily Windsnap, #1)"
28449207,3120.0,eng,4.39,"[{'author_id': '324620', 'role': ''}]",2017,"Strange the Dreamer (Strange the Dreamer, #1)"
9729504,2219.0,eng,3.82,"[{'author_id': '328012', 'role': ''}]",2011,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II"
10357792,1969.0,eng,4.28,"[{'author_id': '669810', 'role': ''}]",2014,"Up from the Grave (Night Huntress, #7)"
13639050,3026.0,eng,4.22,"[{'author_id': '4562483', 'role': ''}]",2012,"Gabriel's Rapture (Gabriel's Inferno, #2)"
7214,3509.0,en-US,3.92,"[{'author_id': '4829', 'role': ''}]",,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality
9766078,1700.0,eng,3.37,"[{'author_id': '3194936', 'role': ''}, {'author_id': '215818', 'role': 'Translator'}]",2011,"The Map of Time (Trilogía Victoriana, #1)"
1434105,1570.0,en-US,3.72,"[{'author_id': '2384', 'role': ''}]",2008,"Plum Lucky (Stephanie Plum, #13.5)"
10138607,2751.0,eng,4.04,"[{'author_id': '14151', 'role': ''}]",2011,Habibi
6990472,3829.0,en-US,3.96,"[{'author_id': '295178', 'role': ''}]",2010,"If I Stay (If I Stay, #1)"
36072,5020.0,en-US,4.05,"[{'author_id': '1538', 'role': ''}]",,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change
11438,1623.0,eng,4.22,"[{'author_id': '7363', 'role': ''}]",1989,What We Talk About When We Talk About Love
55399,3110.0,eng,3.85,"[{'author_id': '31232', 'role': ''}]",2005,"Gardens of the Moon (The Malazan Book of the Fallen, #1)"
22020052,2587.0,eng,4.21,"[{'author_id': '7074846', 'role': ''}]",,"It Ain't Me, Babe (Hades Hangmen, #1)"
5439,6765.0,eng,4.12,"[{'author_id': '3670', 'role': ''}]",2000,Interpreter of Maladies
22319275,1527.0,en-US,4.25,"[{'author_id': '4530391', 'role': ''}]",,Yellow Crocus
92780,1914.0,eng,3.92,"[{'author_id': '53259', 'role': ''}, {'author_id': '5571', 'role': 'Introduction'}, {'author_id': '56952', 'role': 'Illustrations'}]",2006,Cold Comfort Farm
13281368,5966.0,eng,3.99,"[{'author_id': '45315', 'role': ''}]",2012,"The Twelve (The Passage, #2)"
29283884,3568.0,eng,4.21,"[{'author_id': '7327341', 'role': ''}]",2017,The Gentleman's Guide to Vice and Virtue
15819028,8579.0,eng,4.10,"[{'author_id': '6466778', 'role': ''}]",2013,"The Golem and the Jinni (The Golem and the Jinni, #1)"
48328,4745.0,eng,3.90,"[{'author_id': '27069', 'role': ''}]",2001,Revolutionary Road
11277218,2627.0,en-US,4.09,"[{'author_id': '1074866', 'role': ''}]",2011,"I Am Half-Sick of Shadows (Flavia de Luce, #4)"
890143,2310.0,en-GB,3.60,"[{'author_id': '4605', 'role': ''}]",2004,"The Clique (The Clique, #1)"
112750,6393.0,eng,4.13,"[{'author_id': '48206', 'role': ''}]",2006,"Darkfever (Fever, #1)"
6867,12609.0,eng,3.88,"[{'author_id': '2408', 'role': ''}]",,Atonement
6862,2137.0,,3.41,"[{'author_id': '2408', 'role': ''}]",1999,Amsterdam
361459,2138.0,eng,4.03,"[{'author_id': '19038', 'role': ''}]",1996,An Unquiet Mind: A Memoir of Moods and Madness
23664710,2676.0,en-US,3.96,"[{'author_id': '5091', 'role': ''}]",2015,"Make Me (Jack Reacher, #20)"
285092,3594.0,eng,3.94,"[{'author_id': '2929', 'role': ''}]",2005,High Fidelity
11594337,9742.0,eng,4.24,"[{'author_id': '1036736', 'role': ''}, {'author_id': '2079343', 'role': 'Illustrations'}]",2012,The One and Only Ivan
352262,2481.0,en-US,3.86,"[{'author_id': '23894', 'role': ''}]",2004,"How to Train Your Dragon (How to Train Your Dragon, #1)"
20587777,2189.0,eng,3.61,"[{'author_id': '1339', 'role': ''}]",,"Some Luck (Last Hundred Years: A Family Saga, #1)"
11710373,4896.0,eng,4.50,"[{'author_id': '3617', 'role': ''}]",2014,"Written in My Own Heart's Blood (Outlander, #8)"
13055592,6949.0,en-US,3.84,"[{'author_id': '4763', 'role': ''}]",,Redshirts
281235,1622.0,eng,3.84,"[{'author_id': '51424', 'role': ''}, {'author_id': '163577', 'role': ''}, {'author_id': '524662', 'role': 'Illustrator'}]",2006,"Bunnicula (Bunnicula, #1)"
2200877,4219.0,en-US,3.98,"[{'author_id': '566874', 'role': ''}]",2008,The Sugar Queen
2199,5447.0,eng,4.29,"[{'author_id': '1476', 'role': ''}, {'author_id': '315737', 'role': 'Narrator'}]",2006,Team of Rivals: The Political Genius of Abraham Lincoln
15797397,2399.0,eng,3.98,"[{'author_id': '35345', 'role': ''}]",2013,Salt Sugar Fat: How the Food Giants Hooked Us
1158967,7871.0,eng,4.07,"[{'author_id': '566874', 'role': ''}]",,"Garden Spells (Waverley Family, #1)"
52529,8983.0,eng,3.63,"[{'author_id': '29655', 'role': ''}]",2016,"The Secret (The Secret, #1)"
14891,13842.0,eng,4.24,"[{'author_id': '2327917', 'role': ''}]",2006,A Tree Grows in Brooklyn
8306761,2315.0,en-US,3.89,"[{'author_id': '119848', 'role': ''}]",2012,"For Darkness Shows the Stars (For Darkness Shows the Stars, #1)"
18656036,2193.0,,3.12,"[{'author_id': '29593', 'role': ''}]",2014,The Fever
18656030,1596.0,eng,4.12,"[{'author_id': '4192148', 'role': ''}]",2014,"Cibola Burn (The Expanse, #4)"
25744928,1548.0,eng,4.19,"[{'author_id': '147891', 'role': ''}]",2016,Deep Work: Rules for Focused Success in a Distracted World
20170296,2740.0,eng,3.86,"[{'author_id': '620872', 'role': ''}, {'author_id': '491957', 'role': ''}, {'author_id': '13530850', 'role': 'Illustrator'}]",2014,Neil Patrick Harris: Choose Your Own Autobiography
113946,1925.0,eng,4.36,"[{'author_id': '61105', 'role': ''}]",2004,How the Grinch Stole Christmas!
6933876,2997.0,eng,4.00,"[{'author_id': '2891665', 'role': ''}]",,"Changeless (Parasol Protectorate, #2)"
6976,5573.0,eng,3.10,"[{'author_id': '4711', 'role': ''}]",2006,The Mermaid Chair
2873,1474.0,eng,3.65,"[{'author_id': '1973', 'role': ''}]",2003,The Virgin Blue
10235,4008.0,eng,4.21,"[{'author_id': '4770', 'role': ''}]",,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World"
17936925,1895.0,eng,4.06,"[{'author_id': '4826501', 'role': ''}]",2014,"Breakable (Contours of the Heart, #2)"
344262,3385.0,eng,4.30,"[{'author_id': '48206', 'role': ''}]",2007,"Bloodfever (Fever, #2)"
17167166,16180.0,en-CA,4.49,"[{'author_id': '3433047', 'role': ''}]",2013,"Crown of Midnight (Throne of Glass, #2)"
8525590,7201.0,eng,3.81,"[{'author_id': '4103366', 'role': ''}]",,"Wither (The Chemical Garden, #1)"
6065215,4801.0,eng,3.78,"[{'author_id': '167605', 'role': ''}, {'author_id': '202311', 'role': ''}]",2009,"The Strain (The Strain Trilogy, #1)"
30065028,1688.0,eng,4.40,"[{'author_id': '1077326', 'role': ''}]",2016,Fantastic Beasts and Where to Find Them: The Original Screenplay
8100267,1986.0,en-US,3.98,"[{'author_id': '589', 'role': ''}]",2010,"Pathfinder (Pathfinder, #1)"
38501,1934.0,,4.16,"[{'author_id': '13275', 'role': ''}]",2014,Ham on Rye
19090384,1603.0,eng,4.20,"[{'author_id': '21748', 'role': ''}]",2013,"Clean Sweep (Innkeeper Chronicles, #1)"
10305231,2523.0,,4.11,"[{'author_id': '625', 'role': ''}, {'author_id': '7711592', 'role': 'Narrator'}]",2011,"The Next Always (Inn BoonsBoro, #1)"
1857440,3490.0,eng,3.91,"[{'author_id': '225033', 'role': ''}]",,"John Dies at the End (John Dies at the End, #1)"
13330370,2175.0,eng,3.76,"[{'author_id': '735413', 'role': ''}]",2012,"The Last Policeman (The Last Policeman, #1)"
6604794,5746.0,eng,4.03,"[{'author_id': '2982266', 'role': ''}]",,The Sky Is Everywhere
17831614,2838.0,eng,4.38,"[{'author_id': '6556689', 'role': ''}]",2013,"Beautiful Player (Beautiful Bastard, #3)"
6609549,1584.0,,3.89,"[{'author_id': '52989', 'role': ''}, {'author_id': '371888', 'role': 'Guide'}]",2010,"By the Time You Read This, I'll Be Dead"
24213,5335.0,eng,4.06,"[{'author_id': '8164', 'role': ''}, {'author_id': '180439', 'role': 'Illustrator'}, {'author_id': '7105', 'role': 'Introduction'}]",2000,Alice's Adventures in Wonderland & Through the Looking-Glass
15654,1595.0,en-GB,4.13,"[{'author_id': '9678', 'role': ''}]",2001,The Stranger Beside Me: Ted Bundy The Shocking Inside Story
25242224,2427.0,eng,4.39,"[{'author_id': '44085', 'role': ''}, {'author_id': '183680', 'role': 'Translator'}]",2015,"The Story of the Lost Child (The Neapolitan Novels, #4)"
15924,2898.0,en-US,3.81,"[{'author_id': '2345', 'role': ''}]",2006,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)"
15925,3842.0,en-US,4.14,"[{'author_id': '2345', 'role': ''}]",2005,The Guardian
15926,3304.0,eng,3.82,"[{'author_id': '2345', 'role': ''}]",2004,Nights in Rodanthe
11925514,9227.0,eng,4.08,"[{'author_id': '52320', 'role': ''}]",2012,"Code Name Verity (Code Name Verity, #1)"
7170627,4407.0,eng,4.29,"[{'author_id': '3032451', 'role': ''}]",2010,The Emperor of All Maladies: A Biography of Cancer
1999475,1763.0,en-US,4.18,"[{'author_id': '4829', 'role': ''}]",2009,A Million Miles in a Thousand Years: What I Learned While Editing My Life
6667,1599.0,eng,4.09,"[{'author_id': '4273', 'role': ''}, {'author_id': '146', 'role': 'Illustrator'}]",2001,Boy: Tales of Childhood
6437061,3319.0,eng,3.81,"[{'author_id': '2917917', 'role': ''}]",2010,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)"
13449693,5464.0,eng,4.05,"[{'author_id': '1330292', 'role': ''}]",2013,"The Raven Boys (The Raven Cycle, #1)"
26247008,11342.0,eng,3.55,"[{'author_id': '322069', 'role': ''}]",2016,Truly Madly Guilty
196613,3779.0,en-US,3.34,"[{'author_id': '114558', 'role': ''}, {'author_id': '114559', 'role': ''}]",2005,Skinny Bitch
147865,5182.0,en-US,3.95,"[{'author_id': '7116', 'role': ''}]",2006,"Love, Rosie"
16131484,8292.0,eng,3.94,"[{'author_id': '3377941', 'role': ''}]",2014,"The Infinite Sea (The 5th Wave, #2)"
15852756,2742.0,eng,4.02,"[{'author_id': '4930653', 'role': ''}]",2012,"Naked (The Blackstone Affair, #1)"
12157365,1606.0,en-US,3.84,"[{'author_id': '5073459', 'role': ''}]",2012,"Unraveling (Unraveling, #1)"
17225311,2130.0,,3.34,"[{'author_id': '4125204', 'role': ''}]",2013,Tampa
927979,1671.0,en-US,4.43,"[{'author_id': '10746', 'role': ''}]",2008,"Small Favor (The Dresden Files, #10)"
59960,2283.0,eng,4.25,"[{'author_id': '15085', 'role': ''}, {'author_id': '12740', 'role': 'Illustrator'}, {'author_id': '29578', 'role': 'Illustrator'}]",,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)"
18052985,1748.0,eng,3.91,"[{'author_id': '2752928', 'role': ''}]",2014,"Romancing the Duke (Castles Ever After, #1)"
4406,13090.0,eng,4.35,"[{'author_id': '585', 'role': ''}]",2002,East of Eden
4407,15793.0,eng,4.11,"[{'author_id': '1221698', 'role': ''}]",2005,"American Gods (American Gods, #1)"
14376,2182.0,eng,4.08,"[{'author_id': '8933', 'role': ''}]",2004,Einstein's Dreams
6944566,2005.0,en-US,3.50,"[{'author_id': '97389', 'role': ''}]",,The Lonely Polygamist
1918305,2842.0,en-US,3.83,"[{'author_id': '14589884', 'role': ''}]",,The Geography of Bliss: One Grump's Search for the Happiest Places in the World
7785207,1965.0,eng,4.02,"[{'author_id': '3393956', 'role': ''}]",2010,"The Mating  (Law of the Lycans, #2)"
19549841,2421.0,eng,3.98,"[{'author_id': '357601', 'role': ''}]",2013,"Seraphina (Seraphina, #1)"
29430788,2492.0,eng,4.01,"[{'author_id': '3502', 'role': ''}]",2016,Faithful
12951824,1479.0,eng,4.14,"[{'author_id': '625', 'role': ''}]",2012,"The Perfect Hope (Inn Boonsboro, #3)"
2292384,2987.0,en-US,4.02,"[{'author_id': '2384', 'role': ''}]",,"Fearless Fourteen (Stephanie Plum, #14)"
10079321,4332.0,en-US,3.91,"[{'author_id': '142270', 'role': ''}]",2011,"The Magician King (The Magicians, #2)"
17798233,2017.0,eng,4.22,"[{'author_id': '6875794', 'role': ''}, {'author_id': '13513604', 'role': 'Translator'}]",2014,"Rome (Marked Men, #3)"
17202452,2678.0,eng,3.94,"[{'author_id': '5934418', 'role': ''}]",2013,"One Week Girlfriend (One Week Girlfriend, #1)"
13547234,1592.0,,3.61,"[{'author_id': '1351903', 'role': ''}]",2012,The Testament of Mary
18302455,16256.0,eng,3.45,"[{'author_id': '3371', 'role': ''}]",2013,The Circle
13261812,3009.0,eng,4.03,"[{'author_id': '2383', 'role': ''}]",2012,Gone Girl
18007533,3672.0,eng,3.66,"[{'author_id': '7115158', 'role': ''}]",2014,One More Thing: Stories and Other Stories
18007535,4218.0,eng,3.76,"[{'author_id': '29471', 'role': ''}]",2014,The Winter People
25564665,3301.0,eng,4.14,"[{'author_id': '1935000', 'role': ''}]",2015,"The Mistake (Off-Campus, #2)"
17239876,1538.0,eng,2.86,"[{'author_id': '17061', 'role': ''}, {'author_id': '29223', 'role': 'Illustrator'}]",2013,"After Dead: What Came Next in the World of Sookie Stackhouse (Sookie Stackhouse, #13.5)"
6614960,9018.0,en-US,4.01,"[{'author_id': '7128', 'role': ''}]",2010,House Rules
17404078,1595.0,eng,4.40,"[{'author_id': '6949593', 'role': ''}, {'author_id': '54584', 'role': ''}]",2013,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made"
16130398,1465.0,eng,3.65,"[{'author_id': '56747', 'role': ''}]",2013,Mrs. Poe
8573642,2298.0,en-US,3.73,"[{'author_id': '4116488', 'role': ''}]",2012,"Incarnate (Newsoul, #1)"
25526965,4425.0,eng,4.09,"[{'author_id': '3389', 'role': ''}]",2016,"End of Watch (Bill Hodges Trilogy, #3)"
138872,1868.0,en-US,4.21,"[{'author_id': '29544', 'role': ''}]",,Follow the River
8563789,2267.0,eng,3.81,"[{'author_id': '4113638', 'role': ''}]",2011,Where Things Come Back
6617928,5250.0,eng,3.92,"[{'author_id': '63630', 'role': ''}, {'author_id': '655707', 'role': 'Narrator'}]",2010,Saving CeeCee Honeycutt
12037026,1573.0,,3.56,"[{'author_id': '20258', 'role': ''}]",2012,Come Home
27833670,12401.0,eng,4.10,"[{'author_id': '442240', 'role': ''}]",2016,Dark Matter
7704143,3686.0,ara,4.08,"[{'author_id': '1633682', 'role': ''}]",2010,تراب الماس
27523,2994.0,eng,3.82,"[{'author_id': '7625163', 'role': ''}, {'author_id': '15412', 'role': ''}]",2000,"Left Behind (Left Behind, #1)"
23253863,1996.0,eng,4.41,"[{'author_id': '8421372', 'role': ''}]",2014,"Nine Minutes (Nine Minutes, #1)"
37426,1873.0,,3.61,"[{'author_id': '15907', 'role': ''}]",2005,Little Children
14836,3836.0,eng,3.99,"[{'author_id': '3299', 'role': ''}]",1995,Midnight's Children
138959,1886.0,en-US,3.88,"[{'author_id': '988142', 'role': ''}, {'author_id': '30916', 'role': 'Illustrator'}]",2005,Stuart Little
11275,7937.0,eng,4.17,"[{'author_id': '3354', 'role': ''}, {'author_id': '7306', 'role': 'Translator'}]",1997,The Wind-Up Bird Chronicle
531989,1901.0,,4.05,"[{'author_id': '55215', 'role': ''}]",1997,Drown
5941233,1555.0,en-US,3.82,"[{'author_id': '19954', 'role': ''}]",,"Thirst No. 1: The Last Vampire, Black Blood, and Red Dice (Thirst, #1)"
6681454,2541.0,,3.98,"[{'author_id': '24689', 'role': ''}]",,Caught
22098550,2688.0,eng,4.05,"[{'author_id': '92198', 'role': ''}, {'author_id': '3118934', 'role': 'Illustrations'}]",2016,Pax
3483,3917.0,eng,3.70,"[{'author_id': '2362', 'role': ''}]",2006,Special Topics in Calamity Physics
231562,1651.0,en-US,4.16,"[{'author_id': '5091', 'role': ''}]",2005,"The Enemy (Jack Reacher, #8)"
34507,1718.0,eng,4.00,"[{'author_id': '1654', 'role': ''}]",2005,"Equal Rites (Discworld, #3; Witches #1)"
56495,2326.0,en-US,3.90,"[{'author_id': '711', 'role': ''}]",,The Purpose Driven Life: What on Earth Am I Here for?
183660,3608.0,eng,3.87,"[{'author_id': '13677', 'role': ''}]",2006,Fairest
17332207,1778.0,eng,3.76,"[{'author_id': '7505', 'role': ''}]",2013,Someone
13612739,3878.0,en-GB,4.32,"[{'author_id': '5174152', 'role': ''}]",2012,"Seduced in the Dark (The Dark Duet, #2)"
20454672,2811.0,eng,4.04,"[{'author_id': '6218', 'role': ''}]",2014,Mean Streak
16002136,1773.0,eng,4.16,"[{'author_id': '61382', 'role': 'Writer'}, {'author_id': '61385', 'role': 'Artist, #1-3'}, {'author_id': '205814', 'role': 'Artist, #4-5'}, {'author_id': '29683', 'role': 'Color Artist'}, {'author_id': '92897', 'role': 'Letterer'}, {'author_id': '15089', 'role': 'Penciler'}]",2013,"Hawkeye, Volume 1: My Life as a Weapon"
16085481,6001.0,eng,3.71,"[{'author_id': '634694', 'role': ''}]",2013,Crazy Rich Asians (Crazy Rich Asians #1)
25152052,3541.0,eng,3.80,"[{'author_id': '2238', 'role': ''}, {'author_id': '215818', 'role': 'translator'}, {'author_id': '169609', 'role': 'translator'}]",2015,The Japanese Lover
30145666,1912.0,eng,4.28,"[{'author_id': '15872', 'role': ''}, {'author_id': '14920', 'role': 'Illustrations'}]",2017,"The Dark Prophecy (The Trials of Apollo, #2)"
22544764,10517.0,eng,4.12,"[{'author_id': '8730', 'role': ''}]",2015,Uprooted
13184572,2270.0,,3.46,"[{'author_id': '9212', 'role': ''}]",2012,The Next Best Thing
22606008,1487.0,eng,4.45,"[{'author_id': '4872191', 'role': ''}]",2014,"Until the End (Sea Breeze, #9)"
22669832,3535.0,eng,4.41,"[{'author_id': '7445352', 'role': ''}]",2014,"Bright Side (Bright Side, #1)"
13111733,1686.0,eng,4.20,"[{'author_id': '5351355', 'role': ''}]",2012,"Sempre (Sempre, #1)"
6566722,3882.0,en-US,3.55,"[{'author_id': '1953433', 'role': 'Alias'}]",2009,"Heat Wave (Nikki Heat, #1)"
15701217,3077.0,eng,3.31,"[{'author_id': '2508', 'role': ''}]",2013,The Woman Upstairs
32145,9802.0,eng,4.05,"[{'author_id': '7956', 'role': ''}]",2004,Stiff: The Curious Lives of Human Cadavers
28110865,1536.0,eng,3.65,"[{'author_id': '295178', 'role': ''}]",2016,Leave Me
7119070,3970.0,ara,3.66,"[{'author_id': '3162181', 'role': ''}]",2009,أحببتك أكثر مما ينبغي
27323,1897.0,eng,3.94,"[{'author_id': '15328', 'role': ''}]",,Hiroshima
2845287,2281.0,en-US,3.66,"[{'author_id': '2122', 'role': ''}]",,The Wordy Shipmates
22510983,4818.0,eng,3.77,"[{'author_id': '8316649', 'role': ''}, {'author_id': '581557', 'role': 'Ghostwriter'}]",2014,"Girl Online (Girl Online, #1)"
1241,10353.0,eng,3.62,"[{'author_id': '822', 'role': ''}]",,A Million Little Pieces
23637440,1981.0,eng,4.36,"[{'author_id': '6994378', 'role': ''}]",2015,Kyland
24731,2442.0,eng,3.64,"[{'author_id': '1064072', 'role': ''}]",1995,The Tortilla Curtain
21535271,6392.0,eng,3.91,"[{'author_id': '108424', 'role': ''}, {'author_id': '4173628', 'role': 'Illustrator'}]",2014,The Slow Regard of Silent Things (The Kingkiller Chronicle #2.5)
3688715,3499.0,eng,4.14,"[{'author_id': '305400', 'role': ''}]",2007,Sarah's Key
250729,2446.0,eng,3.82,"[{'author_id': '91236', 'role': ''}]",2013,The Vanishing Act of Esme Lennox
17375956,2410.0,eng,4.13,"[{'author_id': '223343', 'role': ''}]",2013,"Reaper's Property (Reapers MC, #1)"
7723542,9126.0,en-US,4.35,"[{'author_id': '327737', 'role': ''}]",,"A Dog's Purpose (A Dog's Purpose, #1)"
18660447,4165.0,eng,3.92,"[{'author_id': '5027236', 'role': ''}]",2015,The Fill-In Boyfriend
16631,1791.0,eng,4.11,"[{'author_id': '1113469', 'role': ''}, {'author_id': '1292893', 'role': 'Translator'}, {'author_id': '2858990', 'role': 'translator'}]",1999,Steppenwolf
35982,5657.0,en-GB,3.79,"[{'author_id': '20357', 'role': ''}]",,My Horizontal Life: A Collection of One-Night Stands
2429135,48632.0,eng,4.11,"[{'author_id': '706255', 'role': ''}, {'author_id': '2565625', 'role': 'Translator'}]",2008,"The Girl with the Dragon Tattoo (Millennium, #1)"
